id,label,project,refactor,method,source class,target class,url
1547,0,SeleniumHQ/selenium,"Move Method	public findElementsByLinkText(using String) : List<WebElement> from class org.openqa.selenium.ie.InternetExplorerDriver to public findElementsByLinkText(using String) : List<WebElement> from class org.openqa.selenium.ie.Finder",findElementsByLinkText,org.openqa.selenium.ie.InternetExplorerDriver,org.openqa.selenium.ie.Finder,https://github.com/SeleniumHQ/selenium/commit/24b74b7a4225f62e36b3628f3843a6e4482b3db4
22830,1,facebook/buck,"Move Method	public abstract getGoRoot() : Path from class com.facebook.buck.go.AbstractGoToolchain to public abstract getGoRoot() : Path from class com.facebook.buck.go.AbstractGoPlatform",getGoRoot,com.facebook.buck.go.AbstractGoToolchain,com.facebook.buck.go.AbstractGoPlatform,https://github.com/facebook/buck/commit/80676783b8a8a503372c4ab3ddbb337849f4ae00
17905,2,bazelbuild/bazel,"Move Method	private runRemotely(spawn Spawn, actionExecutionContext ActionExecutionContext, stopConcurrentSpawns SandboxedSpawnStrategy.StopConcurrentSpawns) : ImmutableList<SpawnResult> from class com.google.devtools.build.lib.dynamic.DynamicSpawnStrategy to package runRemotely(spawn Spawn, actionExecutionContext ActionExecutionContext, stopConcurrentSpawns SandboxedSpawnStrategy.StopConcurrentSpawns) : ImmutableList<SpawnResult> from class com.google.devtools.build.lib.dynamic.RemoteBranch",runRemotely,com.google.devtools.build.lib.dynamic.DynamicSpawnStrategy,com.google.devtools.build.lib.dynamic.RemoteBranch,https://github.com/bazelbuild/bazel/commit/eaa38f5b6337f1f356c78b548ae3668f83e6e688
28020,2,lettuce-io/lettuce-core,"Move Method	private getQueue(channelHandler RedisChannelHandler<?,?>) : Queue<Object> from class com.lambdaworks.redis.reliability.AtLeastOnceTest to public getQueue(connection StatefulConnection<?,?>) : Queue<Object> from class com.lambdaworks.Connections",getQueue,com.lambdaworks.redis.reliability.AtLeastOnceTest,com.lambdaworks.Connections,https://github.com/lettuce-io/lettuce-core/commit/aac999acc4c163eeacf1b67517df68c817b35e66
3005,1,oracle/graal,"Move Method	private computeHistogramImpl(children Collection<ProfilerNode<Payload>>, histogram Map<SourceLocation,List<ProfilerNode<Payload>>>) : void from class com.oracle.truffle.tools.profiler.CPUSampler to private computeHistogramImpl(children Collection<ProfilerNode<CPUSampler.Payload>>, histogram Map<SourceLocation,List<ProfilerNode<CPUSampler.Payload>>>) : void from class com.oracle.truffle.tools.profiler.impl.CPUSamplerCLI",computeHistogramImpl,com.oracle.truffle.tools.profiler.CPUSampler,com.oracle.truffle.tools.profiler.impl.CPUSamplerCLI,https///github.com/oracle/graal/commit/48243e01f2d6b460ac33afd9a26d53e6fe19fcaf
13831,1,jeremylong/DependencyCheck,"Move And Rename Method	private extractFiles(archive File, destination File, filter FilenameFilter) : void from class org.owasp.dependencycheck.analyzer.PythonDistributionAnalyzer to public extractFilesUsingFilter(archive File, destination File, filter FilenameFilter) : void from class org.owasp.dependencycheck.utils.ExtractionUtil",extractFiles,org.owasp.dependencycheck.analyzer.PythonDistributionAnalyzer,org.owasp.dependencycheck.utils.ExtractionUtil,https://github.com/jeremylong/DependencyCheck/commit/e328ec990cd82eb8ac30dc82334cdf3563b3dde0
13387,1,apache/camel,"Move Method	protected hasFaultMessage(result Exchange) : boolean from class org.apache.camel.impl.DefaultProducerTemplate to public hasFaultMessage(exchange Exchange) : boolean from class org.apache.camel.util.ExchangeHelper",hasFaultMessage,org.apache.camel.impl.DefaultProducerTemplate,org.apache.camel.util.ExchangeHelper,https://github.com/apache/camel/commit/f3f09f308b045f960c3b0209109365c96278122c
4891,1,apache/hadoop,"Move And Rename Method	public getAddress(filesystemURI URI) : InetSocketAddress from class org.apache.hadoop.hdfs.server.namenode.NameNode to public getNNAddress(filesystemURI URI) : InetSocketAddress from class org.apache.hadoop.hdfs.DFSUtilClient",getAddress,org.apache.hadoop.hdfs.server.namenode.NameNode,org.apache.hadoop.hdfs.DFSUtilClient,https://github.com/apache/hadoop/commit/9eee97508f350ed4629abb04e7781514ffa04070
12911,1,cglib/cglib,"Move And Rename Method	protected addAttributes(d FeatureDescriptor) : void from class net.sf.cglib.proxy.BeanGenerator.Feature to protected getAttributes(d FeatureDescriptor) : Map from class net.sf.cglib.proxy.BeanGenerator",addAttributes,net.sf.cglib.proxy.BeanGenerator.Feature,net.sf.cglib.proxy.BeanGenerator,https://github.com/cglib/cglib/commit/a3fd8ff327b5922663dbcdd5562f54c8af497894
27534,2,hazelcast/hazelcast,"Move And Rename Method	public destroy() : void from class com.hazelcast.map.finalTest.MapBinaryClientTest to public tearUpAndDown() : void from class com.hazelcast.hibernate.HibernateTestSupport",destroy,com.hazelcast.map.finalTest.MapBinaryClientTest,com.hazelcast.hibernate.HibernateTestSupport,https://github.com/hazelcast/hazelcast/commit/37b4c18c9510e2c1e0b1c5b1838830f6a79f48c5
8905,1,apache/jmeter,"Move Method	private getProxyUserPanel() : JPanel from class org.apache.jmeter.protocol.http.config.gui.UrlConfigGui to private getProxyUserPanel() : JPanel from class org.apache.jmeter.protocol.http.config.gui.HttpDefaultsGui",getProxyUserPanel,org.apache.jmeter.protocol.http.config.gui.UrlConfigGui,org.apache.jmeter.protocol.http.config.gui.HttpDefaultsGui,https://github.com/apache/jmeter/commit/27c7ea15e0e23e6db0e5019cdb39b4280ea93761
83,1,elastic/elasticsearch,"Move Method	private serializeQuery(source SearchSourceBuilder) : byte[] from class org.elasticsearch.xpack.sql.execution.search.CompositeAggCursor to public serializeQuery(source SearchSourceBuilder) : byte[] from class org.elasticsearch.xpack.sql.execution.search.Querier",serializeQuery,org.elasticsearch.xpack.sql.execution.search.CompositeAggCursor,org.elasticsearch.xpack.sql.execution.search.Querier,https://github.com/elastic/elasticsearch/commit/68a04a36cfa2308302df269f5ed2d0b81cb228da
4673,1,baomidou/mybatis-plus,"Move Method	public selectCount(whereClause String, args Object...) : int from class com.baomidou.mybatisplus.activerecord.Record to public selectCount(whereClause String, args Object...) : int from class com.baomidou.mybatisplus.activerecord.Model",selectCount,com.baomidou.mybatisplus.activerecord.Record,com.baomidou.mybatisplus.activerecord.Model,https://github.com/baomidou/mybatis-plus/commit/8acfd60af6a0c19f6284262880dd20a2e6945d52
1598,1,signalapp/Signal-Android,"Move Method	private localToRemotePhoneNumberSharingMode(phoneNumberPhoneNumberSharingMode PhoneNumberPrivacyValues.PhoneNumberSharingMode) : AccountRecord.PhoneNumberSharingMode from class org.thoughtcrime.securesms.storage.StorageSyncHelper to public localToRemotePhoneNumberSharingMode(phoneNumberPhoneNumberSharingMode PhoneNumberPrivacyValues.PhoneNumberSharingMode) : AccountRecord.PhoneNumberSharingMode from class org.thoughtcrime.securesms.storage.StorageSyncModels",localToRemotePhoneNumberSharingMode,org.thoughtcrime.securesms.storage.StorageSyncHelper,org.thoughtcrime.securesms.storage.StorageSyncModels,https://github.com/signalapp/Signal-Android/commit/7ef57cc0cfc3cf86fe6c0f07faee0a9ee786d5a4
276,1,elastic/elasticsearch,"Move And Rename Method	public rectangleContainsPoint(r Rectangle, lat double, lon double) : boolean from class org.elasticsearch.common.geo.GeoUtils to public containsPoint(lat double, lon double) : boolean from class org.elasticsearch.geo.geometry.Rectangle",rectangleContainsPoint,org.elasticsearch.common.geo.GeoUtils,org.elasticsearch.geo.geometry.Rectangle,https://github.com/elastic/elasticsearch/commit/a8870ef98c9a25961914b408f25d27dabd3a5a11
21145,0,redis/jedis,"Move Method	public scan(cursor byte[], params ScanParams) : ScanResult<byte[]> from class redis.clients.jedis.commands.BinaryJedisClusterCommands to public scan(cursor byte[], params ScanParams) : ScanResult<byte[]> from class redis.clients.jedis.commands.MultiKeyBinaryJedisClusterCommands",scan,redis.clients.jedis.commands.BinaryJedisClusterCommands,redis.clients.jedis.commands.MultiKeyBinaryJedisClusterCommands,https://github.com/redis/jedis/commit/77baf15d9272e8ae64d2be447261d7854224dec3
5189,1,pinpoint-apm/pinpoint,"Move Method	public parseSql(sql String) : ParsingResult from class com.profiler.context.Trace to public parseSql(sql String) : ParsingResult from class com.profiler.context.TraceContext",parseSql,com.profiler.context.Trace,com.profiler.context.TraceContext,https://github.com/pinpoint-apm/pinpoint/commit/0dc0de0b1fbe75fbf77c99cb4424dab5f0f8e30a
501,1,elastic/elasticsearch,"Move Method	public testPluginNamedWriteablesRegistered() : void from class org.elasticsearch.client.transport.TransportClientIT to public testPluginNamedWriteablesRegistered() : void from class org.elasticsearch.client.transport.TransportClientTests",testPluginNamedWriteablesRegistered,org.elasticsearch.client.transport.TransportClientIT,org.elasticsearch.client.transport.TransportClientTests,https://github.com/elastic/elasticsearch/commit/6ccb70e1ab8963e7742ce972ad5303646f2b3323
17075,2,alibaba/spring-cloud-alibaba,"Move Method	public onServiceBeanExported(event ServiceBeanExportedEvent) : void from class org.springframework.cloud.alibaba.dubbo.autoconfigure.DubboMetadataEventHandlingAutoConfiguration to public onServiceBeanExported(event ServiceBeanExportedEvent) : void from class org.springframework.cloud.alibaba.dubbo.autoconfigure.DubboMetadataAutoConfiguration",onServiceBeanExported,org.springframework.cloud.alibaba.dubbo.autoconfigure.DubboMetadataEventHandlingAutoConfiguration,org.springframework.cloud.alibaba.dubbo.autoconfigure.DubboMetadataAutoConfiguration,https://github.com/alibaba/spring-cloud-alibaba/commit/728c01991e36b5b9e2c4a346f2a2dc2633ae604d
28993,2,apache/camel,"Move Method	public testRouteDump() : void from class org.apache.camel.spring.boot.actuate.endpoint.CamelRoutesEndpointTest to public testRouteDump() : void from class org.apache.camel.spring.boot.actuate.endpoint.CamelRoutesEndpointWriteOperationTest",testRouteDump,org.apache.camel.spring.boot.actuate.endpoint.CamelRoutesEndpointTest,org.apache.camel.spring.boot.actuate.endpoint.CamelRoutesEndpointWriteOperationTest,https://github.com/apache/camel/commit/ac2cb1949eaeca5505ba3ac8ba7d20abb7cade6b
22310,1,apereo/cas,"Move Method	private getScriptedAttributeValue(attributeKey String, currentValues List<Object>, definition AttributeDefinition) : List<Object> from class org.apereo.cas.authentication.attribute.DefaultAttributeDefinitionStore to private getScriptedAttributeValue(attributeKey String, currentValues List<Object>) : List<Object> from class org.apereo.cas.authentication.attribute.DefaultAttributeDefinition",getScriptedAttributeValue,org.apereo.cas.authentication.attribute.DefaultAttributeDefinitionStore,org.apereo.cas.authentication.attribute.DefaultAttributeDefinition,https://github.com/apereo/cas/commit/2b71042b8875d4e66b09d9d698d1378a782cd870
16150,1,google/guava,"Move Method	package expandedCapacity(oldCapacity int, minCapacity int) : int from class com.google.common.collect.ImmutableList to package expandedCapacity(oldCapacity int, minCapacity int) : int from class com.google.common.collect.ImmutableCollection.Builder",expandedCapacity,com.google.common.collect.ImmutableList,com.google.common.collect.ImmutableCollection.Builder,https://github.com/google/guava/commit/03afbea918471a1b536c0754b10719adc0317135
12000,0,spring-projects/spring-security-oauth,"Move Method	private isRefreshTokenRequest(parameters Map<String,String>) : boolean from class org.springframework.security.oauth2.provider.DefaultAuthorizationRequestFactory to private isRefreshTokenRequest(parameters Map<String,String>) : boolean from class org.springframework.security.oauth2.provider.endpoint.TokenEndpoint",isRefreshTokenRequest,org.springframework.security.oauth2.provider.DefaultAuthorizationRequestFactory,org.springframework.security.oauth2.provider.endpoint.TokenEndpoint,https://github.com/spring-projects/spring-security-oauth/commit/6de2d85f7233fd041bacd9500ae34fe7382ac934
7430,1,Bearded-Hen/Android-Bootstrap,"Move And Rename Method	private readFont(context Context) : void from class com.beardedhen.androidbootstrap.BootstrapThumbnail to public getFont(context Context) : Typeface from class com.beardedhen.androidbootstrap.FontAwesome",readFont,com.beardedhen.androidbootstrap.BootstrapThumbnail,com.beardedhen.androidbootstrap.FontAwesome,https://github.com/Bearded-Hen/Android-Bootstrap/commit/1c353493b12ab0d891ac24b4f2cc698e37810b33
13594,1,apache/ignite,"Move Method	protected createFile(igfs IgfsEx, file IgfsPath, overwrite boolean, chunks byte[]...) : void from class org.apache.ignite.internal.processors.igfs.IgfsAbstractSelfTest to private createFile(f File, overwrite boolean, chunks byte[]...) : void from class org.apache.ignite.internal.processors.igfs.IgfsLocalSecondaryFileSystemDualAbstractSelfTest",createFile,org.apache.ignite.internal.processors.igfs.IgfsAbstractSelfTest,org.apache.ignite.internal.processors.igfs.IgfsLocalSecondaryFileSystemDualAbstractSelfTest,https://github.com/apache/ignite/commit/b5757642e135908d9baa027a605035dd0d4acfc9
13441,1,AntennaPod/AntennaPod,"Move Method	public restartUpdateAlarm() : void from class de.danoeh.antennapod.core.preferences.UserPreferences to public restartUpdateAlarm() : void from class de.danoeh.antennapod.core.util.download.AutoUpdateManager",restartUpdateAlarm,de.danoeh.antennapod.core.preferences.UserPreferences,de.danoeh.antennapod.core.util.download.AutoUpdateManager,https://github.com/AntennaPod/AntennaPod/commit/26b7f6c30088bbcf61a6224f59936c118ce50d02
26944,2,opensearch-project/OpenSearch,"Move Method	public close() : void from class org.elasticsearch.index.search.child.ChildrenQuery.ParentWeight to public close() : void from class org.elasticsearch.index.search.child.ChildrenQuery.AvgCollector",close,org.elasticsearch.index.search.child.ChildrenQuery.ParentWeight,org.elasticsearch.index.search.child.ChildrenQuery.AvgCollector,https://github.com/opensearch-project/OpenSearch/commit/0f23485a3c628ad947496ceb53bf05592ed0c2c7
4813,1,apache/hadoop,"Move Method	protected createAppSubmissionContext(newApp ApplicationSubmissionContextInfo) : ApplicationSubmissionContext from class org.apache.hadoop.yarn.server.resourcemanager.webapp.RMWebServices to public createAppSubmissionContext(newApp ApplicationSubmissionContextInfo, conf Configuration) : ApplicationSubmissionContext from class org.apache.hadoop.yarn.server.resourcemanager.webapp.RMWebAppUtil",createAppSubmissionContext,org.apache.hadoop.yarn.server.resourcemanager.webapp.RMWebServices,org.apache.hadoop.yarn.server.resourcemanager.webapp.RMWebAppUtil,https://github.com/apache/hadoop/commit/bcde66bed1e41b5644811fe90bfbf3d56827db36
3516,1,apache/shardingsphere,"Move Method	private appendDerivedOrderColumns(orderItems List<OrderByItemSegment>, selectStatement SelectStatement, shardingTableMetaData ShardingTableMetaData) : void from class org.apache.shardingsphere.core.parse.optimizer.select.ShardingSelectOptimizer to private appendDerivedOrderColumns(orderItems List<OrderByItemSegment>) : Collection<SelectItem> from class org.apache.shardingsphere.core.optimize.engine.sharding.dml.ShardingSelectOptimizeEngine",appendDerivedOrderColumns,org.apache.shardingsphere.core.parse.optimizer.select.ShardingSelectOptimizer,org.apache.shardingsphere.core.optimize.engine.sharding.dml.ShardingSelectOptimizeEngine,https://github.com/apache/shardingsphere/commit/60199f6abd9ce862f797d18f881926a4ad6dbeba
26394,1,jOOQ/jOOQ,"Move Method	protected abstract getFields(rs ResultSetMetaData) : Field<?>[] from class org.jooq.impl.AbstractResultQuery to package abstract getFields(rs ResultSetMetaData) : Field<?>[] from class org.jooq.impl.AbstractFetchable",getFields,org.jooq.impl.AbstractResultQuery,org.jooq.impl.AbstractFetchable,https://github.com/jOOQ/jOOQ/commit/6409400d56176a92ca627f43f62c901b8dc8e1cd
